# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.1
#@/tick	10093
#@/user_id	a8b00f8d-da25-48f6-bb68-71052c2c8d80
xiang guan de 	相關的	c=2 d=7.33446e-07 t=10093
xiang guan yi qing 	相關疫情	c=1 d=0.486752 t=10093
xiang ji 	相機	c=1 d=0.923116 t=10093
xiang ji 	相繼	c=1 d=0.927743 t=10093
xiang jia 	相加	c=3 d=2.56569 t=10093
xiang lai 	向來	c=1 d=1.65468e-13 t=10093
xiang mu 	項目	c=1 d=0.0184074 t=10093
xiang ni 	向你	c=1 d=1.45697e-16 t=10093
xiang nian 	享年	c=1 d=1.17795e-15 t=10093
xiang qu 	想去	c=0 d=3.62588e-08 t=10093
xiang shuo 	想說	c=1 d=7.28772e-14 t=10093
xiang shuo de 	想說的	c=1 d=1.32403e-08 t=10093
xiang tong 	相同	c=4 d=1.31164e-08 t=10093
xiang tong de 	相同的	c=1 d=4.24619e-12 t=10093
xiang xi 	詳細	c=1 d=0.19205 t=10093
xiang xi de 	詳細的	c=1 d=2.68886e-19 t=10093
xiang xiang 	想象	c=3 d=0.0256042 t=10093
xiang xin 	相信	c=2 d=2.92612e-13 t=10093
xiang yao 	想要	c=0 d=2.72671e-08 t=10093
xiang zhe 	想着	c=2 d=1.27734e-13 t=10093
xiang zi 	箱子	c=2 d=0.000204488 t=10093
xiao 	小	c=2 d=0.0995032 t=10093
xiao 	肖	c=2 d=1.34015e-06 t=10093
xiao bao 	小報	c=1 d=0.0948935 t=10093
xiao fang 	效仿	c=1 d=5.17291e-11 t=10093
xiao fei 	消費	c=1 d=0.0104099 t=10093
xiao fen hong 	肖粉紅	c=1 d=1.80491e-06 t=10093
xiao hai 	小孩	c=11 d=9.75736e-12 t=10093
xiao hai zi 	小孩子	c=1 d=0.000724521 t=10093
xiao hao 	小號	c=1 d=1.76155e-14 t=10093
xiao he shuang pin 	小鶴雙拼	c=1 d=1 t=10093
xiao huang 	小黃	c=0 d=2.08832e-17 t=10093
xiao huang shu 	小黃書	c=2 d=4.62408e-16 t=10093
xiao kang 	小康	c=1 d=1.58542e-10 t=10093
xiao lang hao 	小狼毫	c=1 d=1 t=10093
xiao lu 	小鹿	c=1 d=1.41415e-18 t=10093
xiao qian 	消遣	c=1 d=3.08389e-14 t=10093
xiao qu 	小區	c=2 d=0.346456 t=10093
xiao san 	小三	c=1 d=0.0333733 t=10093
xiao sheng ni ji 	銷聲匿跡	c=1 d=6.08308e-06 t=10093
xiao shi 	小事	c=1 d=0.00975476 t=10093
xiao shi hou 	小時候	c=1 d=9.93627e-14 t=10093
xiao shuo 	小說	c=1 d=3.57433e-15 t=10093
xiao xi 	消息	c=5 d=1.3609e-05 t=10093
xiao xing 	小型	c=1 d=0.0145524 t=10093
xiao you 	校友	c=1 d=0.00216013 t=10093
xiao you wang 	校友網	c=1 d=0.0217096 t=10093
xiao yuan 	小圓	c=3 d=0.730263 t=10093
xiao zhen 	小鎮	c=0 d=1.24349e-06 t=10093
xiao zhen wai 	小鎮外	c=1 d=1.24973e-05 t=10093
xiao zhu 	小豬	c=1 d=0.737123 t=10093
xie 	寫	c=1 d=0.222017 t=10093
xie de 	寫的	c=1 d=1.75216e-10 t=10093
xie ding 	協定	c=1 d=0.447088 t=10093
xie e 	邪惡	c=1 d=1.50007e-06 t=10093
xie hui 	協會	c=1 d=9.84075e-18 t=10093
xie le 	寫了	c=2 d=8.29812e-12 t=10093
xie ru 	寫入	c=1 d=0.000812821 t=10093
xie xia 	寫下	c=3 d=0.000144799 t=10093
xie xie 	寫寫	c=1 d=1.78878e-18 t=10093
xie xie 	謝謝	c=3 d=2.59733e-05 t=10093
xie xu 	些許	c=1 d=0.315058 t=10093
xie yi 	協議	c=2 d=9.12037e-06 t=10093
xie yi nei rong 	協議內容	c=1 d=1.95218e-17 t=10093
xie zuo 	寫作	c=1 d=2.42711e-20 t=10093
xin 	信	c=1 d=0.802519 t=10093
xin 	新	c=9 d=0.331343 t=10093
xin chang 	信長	c=2 d=9.44194e-20 t=10093
xin chun 	新春	c=1 d=2.3493e-19 t=10093
xin de 	新的	c=2 d=0.166021 t=10093
xin fan 	新番	c=3 d=1.0813 t=10093
xin hao 	信號	c=1 d=1.27276e-14 t=10093
xin hua she 	新華社	c=1 d=2.21098e-11 t=10093
xin jiang 	新疆	c=1 d=3.3471e-07 t=10093
xin li 	心裏	c=1 d=1.27893e-12 t=10093
xin ming ci 	新名詞	c=1 d=5.72883e-06 t=10093
xin nian 	新年	c=0 d=1.09284e-16 t=10093
xin nian hao 	新年號	c=1 d=1.09831e-15 t=10093
xin pu sen 	辛普森	c=1 d=3.99755e-08 t=10093
xin qing 	心情	c=1 d=1.53538e-15 t=10093
xin shang 	欣賞	c=1 d=3.49391e-12 t=10093
xin shi ji 	新世紀	c=2 d=0.0872174 t=10093
xin wen 	新聞	c=3 d=2.71725e-05 t=10093
xin xi 	信息	c=3 d=0.0473836 t=10093
xin xi lai yuan 	信息來源	c=1 d=2.20565e-12 t=10093
xin xi lan 	新西蘭	c=41 d=0.419574 t=10093
xin xi lan gong zuo 	新西蘭工作	c=1 d=2.93498e-20 t=10093
xin xing 	新型	c=1 d=0.631284 t=10093
xin yong 	信用	c=0 d=0.0186374 t=10093
xin yong fen 	信用分	c=2 d=0.187308 t=10093
xin yong ka 	信用卡	c=2 d=7.98528e-19 t=10093
xin zang 	心臟	c=2 d=2.74407e-09 t=10093
xin zeng 	新增	c=3 d=2.31238 t=10093
xing 	幸	c=1 d=0.203926 t=10093
xing 	性	c=2 d=9.99229e-16 t=10093
xing 	星	c=1 d=1.23557e-18 t=10093
xing 	行	c=1 d=8.19428e-11 t=10093
xing ba ke 	星巴克	c=1 d=1.3181e-14 t=10093
xing cheng 	形成	c=1 d=5.86467e-17 t=10093
xing dong 	行動	c=0 d=5.15956e-11 t=10093
xing li 	行李	c=4 d=8.47784e-15 t=10093
xing li xiang 	行李箱	c=10 d=5.85627e-17 t=10093
xing qi 	星期	c=1 d=2.91687e-06 t=10093
xing qi ri 	星期日	c=1 d=1.99677e-18 t=10093
xing qu 	興趣	c=1 d=9.88815e-13 t=10093
xing qu ban 	興趣班	c=1 d=1.36482e-12 t=10093
xing shi 	形勢	c=5 d=3.70933e-10 t=10093
xing shi 	形式	c=3 d=3.72792e-10 t=10093
xing wei 	行爲	c=10 d=3.90377e-07 t=10093
xing wei de 	行爲的	c=1 d=5.84854e-14 t=10093
xing zheng 	行政	c=2 d=6.31714e-09 t=10093
xing zhi 	性質	c=0 d=6.98033e-08 t=10093
xiong bu 	胸部	c=0 d=1.20715e-10 t=10093
xiong kou 	胸口	c=1 d=2.49245e-09 t=10093
xiong mei 	兄妹	c=1 d=5.02345e-19 t=10093
xiu ding 	修訂	c=1 d=1.13176e-15 t=10093
xiu gai 	修改	c=3 d=2.11406e-16 t=10093
xiu shi dun 	休士頓	c=1 d=5.53273e-08 t=10093
xiu xian 	休閒	c=1 d=0.0997588 t=10093
xiu xian 	修仙	c=1 d=0.149569 t=10093
xiu zhan 	休戰	c=1 d=8.67557e-06 t=10093
xu 	徐	c=1 d=3.80194e-06 t=10093
xu gou 	虛構	c=1 d=0.396531 t=10093
xu lie hao 	序列號	c=1 d=2.42422e-06 t=10093
xu ni ji 	虛擬機	c=0 d=8.8828e-20 t=10093
xu qiu 	需求	c=0 d=1.6142e-09 t=10093
xu shu 	敘述	c=1 d=5.56425e-16 t=10093
xu yao 	需要	c=6 d=0.00872002 t=10093
xuan 	選	c=1 d=0.0357931 t=10093
xuan bu 	宣佈	c=2 d=1.51477e-09 t=10093
xuan bu ci zhi 	宣佈辭職	c=1 d=3.06163e-17 t=10093
xuan bu le 	宣佈了	c=1 d=6.67431e-09 t=10093
xuan gou 	選購	c=1 d=8.34533e-20 t=10093
xuan ju 	選舉	c=1 d=0.00047843 t=10093
xuan pu 	玄圃	c=1 d=2.15749e-17 t=10093
xuan ran 	渲染	c=1 d=0.453845 t=10093
xuan ze 	選擇	c=8 d=0.326866 t=10093
xue 	學	c=3 d=1.22663 t=10093
xue 	血	c=2 d=0.163654 t=10093
xue 	雪	c=2 d=4.4391e-05 t=10093
xue bu lai 	學不來	c=1 d=4.58001e-20 t=10093
xue jie 	學界	c=1 d=1.01125e-14 t=10093
xue li 	學歷	c=1 d=0.000308127 t=10093
xue qiu 	雪球	c=1 d=5.52408e-19 t=10093
xue sheng 	學生	c=7 d=0.353693 t=10093
xue xi 	學習	c=8 d=0.399504 t=10093
xue xiao 	學校	c=6 d=0.0409665 t=10093
xue yuan 	學院	c=3 d=0.136695 t=10093
xun 	尋	c=1 d=3.49629e-20 t=10093
xun 	巡	c=1 d=3.51381e-20 t=10093
xun lei 	迅雷	c=1 d=3.00049e-15 t=10093
xun zhao 	尋找	c=1 d=0.0623495 t=10093
ya 	呀	c=1 d=3.62526e-05 t=10093
ya ma xun 	亞馬遜	c=5 d=0.0486275 t=10093
ya po 	壓迫	c=1 d=1.33779e-12 t=10093
ya si 	雅思	c=1 d=0.075774 t=10093
ya zhi 	壓制	c=1 d=2.34363e-20 t=10093
ya zhou 	亞洲	c=1 d=3.2186e-17 t=10093
yan 	眼	c=1 d=7.97811e-20 t=10093
yan ci 	言辭	c=1 d=1.59777e-13 t=10093
yan jin 	嚴謹	c=1 d=8.7446e-11 t=10093
yan jiu 	研究	c=1 d=3.07007e-20 t=10093
yan lun 	言論	c=19 d=0.00511747 t=10093
yan qiu 	眼球	c=1 d=5.65814e-07 t=10093
yan zheng 	驗證	c=2 d=1.3041e-06 t=10093
yan zhi 	研製	c=1 d=8.50812e-12 t=10093
yan zhi 	言之	c=2 d=5.7864e-06 t=10093
yan zhong 	嚴重	c=2 d=1.35732e-06 t=10093
yang 	佯	c=2 d=3.32789e-08 t=10093
yang 	陽	c=1 d=4.70571e-15 t=10093
yang ben 	樣本	c=1 d=0.244143 t=10093
yang shi 	央視	c=2 d=6.53692e-06 t=10093
yang yang 	樣樣	c=1 d=7.52911e-15 t=10093
yao 	幺	c=1 d=8.56853e-07 t=10093
yao 	要	c=16 d=0.486752 t=10093
yao e zi 	要蛾子	c=1 d=8.52579e-07 t=10093
yao gu 	腰鼓	c=1 d=1.39215e-10 t=10093
yao ming 	姚明	c=1 d=1.18e-06 t=10093
yao qian zheng 	要簽證	c=1 d=1.01667e-18 t=10093
yao qiu 	要求	c=6 d=0.031273 t=10093
yao yao wu qi 	遙遙無期	c=1 d=0.000347412 t=10093
ye 	也	c=20 d=0.948842 t=10093
ye bu 	也不	c=0 d=2.66627e-09 t=10093
ye bu ke yi 	也不可以	c=1 d=2.67964e-08 t=10093
ye geng 	也更	c=0 d=7.2652e-08 t=10093
ye geng zhong shi 	也更重視	c=1 d=7.30162e-07 t=10093
ye hen jian dan 	也很簡單	c=1 d=1.94277e-19 t=10093
ye hui 	也會	c=1 d=1.13157e-13 t=10093
ye jiu 	也就	c=2 d=0.00915833 t=10093
ye jiu shi 	也就是	c=4 d=2.13249e-08 t=10093
ye mang 	夜盲	c=1 d=0.0468877 t=10093
ye shi 	也是	c=5 d=0.00425514 t=10093
ye wan 	夜晚	c=1 d=1.58268e-19 t=10093
ye xu 	也許	c=2 d=6.7608e-12 t=10093
ye yao 	也要	c=1 d=7.72305e-15 t=10093
ye yao zuo de 	也要做的	c=1 d=6.72742e-14 t=10093
ye yi wei zhe 	也意味着	c=1 d=0.0029528 t=10093
ye ying gai 	也應該	c=1 d=5.20964e-06 t=10093
ye you 	也有	c=1 d=7.75444e-09 t=10093
ye zhi 	也只	c=0 d=2.05157e-14 t=10093
ye zhi shi 	也只是	c=1 d=2.06186e-13 t=10093
yi 	一	c=4 d=0.975739 t=10093
yi 	以	c=11 d=0.711198 t=10093
yi 	億	c=1 d=5.83642e-19 t=10093
yi bai 	一百	c=0 d=8.15063e-08 t=10093
yi bai tian 	一百天	c=1 d=9.0272e-07 t=10093
yi bai tian nei 	一百天內	c=1 d=8.39886e-07 t=10093
yi bai zhou nian 	一百週年	c=1 d=6.66161e-16 t=10093
yi ban 	一半	c=1 d=0.752014 t=10093
yi ban lai shuo 	一般來說	c=1 d=0.0107269 t=10093
yi bei 	已被	c=1 d=3.14619e-14 t=10093
yi ben 	一本	c=1 d=2.83992e-15 t=10093
yi bu 	一部	c=1 d=1.69685e-15 t=10093
yi bu 	異步	c=2 d=0.150809 t=10093
yi bu dian ying 	一部電影	c=1 d=0.0275983 t=10093
yi bu fen 	一部分	c=1 d=0.000863083 t=10093
yi chang 	異常	c=1 d=3.48607e-15 t=10093
yi chu 	一出	c=1 d=5.80138e-07 t=10093
yi chu 	溢出	c=1 d=9.19764e-17 t=10093
yi chu 	移除	c=1 d=3.5651e-14 t=10093
yi ci 	一次	c=1 d=0.0497871 t=10093
yi ci 	以此	c=2 d=3.80937e-06 t=10093
yi ci 	依次	c=1 d=0.697676 t=10093
yi da 	一大	c=1 d=4.88095e-05 t=10093
yi da piao 	一大票	c=1 d=0.000490542 t=10093
yi dao 	一道	c=1 d=3.49331e-10 t=10093
yi di lei 	一滴淚	c=5 d=0.353695 t=10093
yi dian 	一點	c=2 d=0.0277409 t=10093
yi ding 	一定	c=1 d=2.8175e-10 t=10093
yi ding dian 	一丁點	c=1 d=1.1234e-16 t=10093
yi diu diu 	一丟丟	c=1 d=0.0042963 t=10093
yi dong 	移動	c=0 d=0.00599047 t=10093
yi dong hou 	移動後	c=1 d=0.060205 t=10093
yi fan 	一番	c=2 d=0.542196 t=10093
yi fen 	一份	c=1 d=3.12082e-07 t=10093
yi fen zhong 	一分鐘	c=2 d=0.123879 t=10093
yi fu 	衣服	c=4 d=9.19807e-15 t=10093
yi ge 	一個	c=28 d=0.0271852 t=10093
yi ge ren 	一個人	c=4 d=0.0571937 t=10093
yi ge yue 	一個月	c=3 d=3.22228e-16 t=10093
yi ge zhong guo ren 	一個中國人	c=1 d=0.00035443 t=10093
yi gen 	一根	c=1 d=2.17769e-09 t=10093
yi hou 	以後	c=2 d=1.33236e-13 t=10093
yi huo 	抑或	c=1 d=1.60495e-07 t=10093
yi ji 	一集	c=0 d=1.51252e-16 t=10093
yi ji 	亦即	c=7 d=0.807528 t=10093
yi ji 	以及	c=16 d=0.9523 t=10093
yi jia 	一加	c=5 d=1.31046e-14 t=10093
yi jia 	一架	c=2 d=5.59771e-13 t=10093
yi jian 	意見	c=1 d=1.28823e-09 t=10093
yi jian shi 	一件事	c=0 d=1.7042e-08 t=10093
yi jing 	已經	c=32 d=0.233995 t=10093
yi jing chu 	已經出	c=1 d=0.053397 t=10093
yi jiu 	一九	c=0 d=1.38187e-12 t=10093
yi jiu 	依舊	c=1 d=0.000157671 t=10093
yi jiu 	已久	c=1 d=3.67117e-06 t=10093
yi ju 	一句	c=2 d=9.27007e-07 t=10093
yi ju 	移居	c=1 d=2.37008e-05 t=10093
yi ju hua 	一句話	c=0 d=1.6957e-08 t=10093
yi kai shi 	一開始	c=2 d=3.22118e-17 t=10093
yi kou qi 	一口氣	c=1 d=1.99128e-15 t=10093
yi lai 	以來	c=1 d=2.91082e-11 t=10093
yi lei 	異類	c=1 d=0.000978001 t=10093
yi liang 	一輛	c=1 d=1.2623e-05 t=10093
yi liang nian 	一輛年	c=2 d=7.03924e-10 t=10093
yi liao 	醫療	c=0 d=8.11136e-10 t=10093
yi liao xu qiu 	醫療需求	c=1 d=8.15202e-09 t=10093
yi lu 	一路	c=1 d=1.79744e-16 t=10093
yi lun 	一輪	c=1 d=1.39647e-17 t=10093
yi man 	已滿	c=1 d=1.73025e-09 t=10093
yi men 	一門	c=1 d=0.0948935 t=10093
yi ming 	一名	c=1 d=1.13119e-09 t=10093
yi mu 	一畝	c=2 d=0.146337 t=10093
yi nian 	一年	c=2 d=8.06953e-07 t=10093
yi nian de 	一年的	c=1 d=0.0710054 t=10093
yi pian 	一篇	c=1 d=4.16281e-14 t=10093
yi qian 	以前	c=2 d=4.49788e-13 t=10093
yi qiang 	一槍	c=1 d=2.53012e-09 t=10093
yi qing 	疫情	c=3 d=1.56785 t=10093
yi ran 	依然	c=1 d=3.18603e-15 t=10093
yi ren 	一人	c=1 d=2.72013e-08 t=10093
yi ri 	一日	c=1 d=6.4137e-11 t=10093
yi rong 	儀容	c=1 d=4.70411e-11 t=10093
yi rong 	遺容	c=2 d=3.55559e-10 t=10093
yi shi 	儀式	c=1 d=9.14709e-11 t=10093
yi shi 	意識	c=2 d=1.4235e-07 t=10093
yi shi tong ren 	一視同仁	c=1 d=1.0872e-13 t=10093
yi shu 	藝術	c=2 d=3.96846e-19 t=10093
yi si 	意思	c=6 d=8.5865e-06 t=10093
yi si lan 	伊斯蘭	c=1 d=2.70841e-16 t=10093
yi si si 	一絲絲	c=1 d=1.95996e-05 t=10093
yi sui 	易碎	c=1 d=6.74598e-17 t=10093
yi suo 	一所	c=0 d=2.3016e-14 t=10093
yi suo xue xiao 	一所學校	c=1 d=2.31314e-13 t=10093
yi tao 	一套	c=0 d=0.00343896 t=10093
yi tian 	一天	c=3 d=0.806783 t=10093
yi wai 	以外	c=4 d=2.64778 t=10093
yi wai 	意外	c=1 d=1.74283e-06 t=10093
yi wan 	一晚	c=1 d=5.30567e-15 t=10093
yi wan 	一萬	c=1 d=2.66627e-08 t=10093
yi wang 	以往	c=3 d=2.0069e-10 t=10093
yi wei 	以爲	c=1 d=1.61273e-05 t=10093
yi wei 	意味	c=2 d=0.0768355 t=10093
yi wei zhe 	意味着	c=0 d=0.000293808 t=10093
yi xia 	一下	c=9 d=1.27865 t=10093
yi xia 	以下	c=6 d=1.06075e-09 t=10093
yi xiang 	一項	c=1 d=7.75972e-17 t=10093
yi xie 	一些	c=6 d=0.518605 t=10093
yi xing lian 	異性戀	c=2 d=0.00198111 t=10093
yi yang 	一樣	c=1 d=3.2175e-13 t=10093
yi yin 	意淫	c=2 d=9.54777e-16 t=10093
yi you 	已有	c=1 d=5.69038e-15 t=10093
yi ze 	一則	c=1 d=2.4146e-18 t=10093
yi zhi 	一直	c=2 d=0.000681347 t=10093
yi zhi 	一致	c=2 d=0.000105163 t=10093
yi zhi yu 	以至於	c=1 d=0.647265 t=10093
yi zhong 	一種	c=3 d=4.89613e-11 t=10093
yin 	銀	c=5 d=1.00125 t=10093
yin 	陰	c=1 d=0.612626 t=10093
yin chu 	引出	c=0 d=6.11669e-13 t=10093
yin ci 	因此	c=6 d=0.0293049 t=10093
yin fa 	引發	c=2 d=9.9306e-06 t=10093
yin hang 	銀行	c=4 d=0.127632 t=10093
yin wei 	因爲	c=21 d=1.54597 t=10093
yin xiang 	印象	c=1 d=1.80117e-11 t=10093
yin xing 	隱形	c=1 d=2.21708e-14 t=10093
yin yong 	引用	c=3 d=1.62312e-08 t=10093
ying 	應	c=1 d=0.0518189 t=10093
ying 	硬	c=1 d=1.41271e-06 t=10093
ying 	英	c=3 d=1.06039e-18 t=10093
ying bu ying gai 	應不應該	c=1 d=6.36632e-12 t=10093
ying feng 	迎風	c=1 d=1.01598e-10 t=10093
ying gai 	應該	c=9 d=0.0339062 t=10093
ying guo 	英國	c=5 d=8.04148e-05 t=10093
ying jie 	英傑	c=1 d=0.522046 t=10093
ying lai 	迎來	c=1 d=1.09284e-15 t=10093
ying pian 	影片	c=0 d=0.00277367 t=10093
ying pian zhong 	影片中	c=1 d=0.0278757 t=10093
ying wen 	英文	c=6 d=0.34067 t=10093
ying xiang 	影響	c=2 d=1.5931e-08 t=10093
ying xiang li 	影響力	c=1 d=5.02088e-13 t=10093
ying xiong 	英雄	c=1 d=8.32378e-19 t=10093
ying ye 	影業	c=1 d=1.83818e-15 t=10093
ying yong 	應用	c=8 d=8.36688e-19 t=10093
yong 	用	c=8 d=0.03072 t=10093
yong fa 	用法	c=3 d=1.72209e-19 t=10093
yong guo 	用過	c=1 d=2.41295e-10 t=10093
yong hu 	用戶	c=3 d=0.518726 t=10093
yong jiu 	永久	c=2 d=0.00170838 t=10093
yong ne 	用呢	c=1 d=1.62639e-16 t=10093
yong pin 	用品	c=1 d=0.00729913 t=10093
yong wu 	勇武	c=1 d=9.8314e-10 t=10093
yong wu pai 	勇武派	c=1 d=4.42941e-09 t=10093
yong yi 	用以	c=1 d=2.09409e-19 t=10093
yong you 	擁有	c=1 d=3.25936e-18 t=10093
yong yuan 	永遠	c=1 d=7.5227e-05 t=10093
yong zhe 	勇者	c=3 d=2.44861e-06 t=10093
you 	又	c=11 d=8.29396e-11 t=10093
you 	有	c=29 d=0.83527 t=10093
you 	油	c=1 d=1.4059e-08 t=10093
you 	由	c=3 d=1.08141e-09 t=10093
you bian 	右邊	c=2 d=1.41418 t=10093
you ci 	由此	c=2 d=0.054204 t=10093
you deng 	油燈	c=1 d=2.06291e-19 t=10093
you dian 	有點	c=4 d=0.0376283 t=10093
you du 	有毒	c=1 d=9.57463e-19 t=10093
you guan 	有關	c=1 d=0.0281559 t=10093
you guan bu men 	有關部門	c=1 d=1.66756e-16 t=10093
you guo 	有過	c=1 d=2.67545e-19 t=10093
you ji 	郵寄	c=1 d=2.51664e-05 t=10093
you jian 	郵件	c=1 d=0.0963276 t=10093
you jian she xing 	有建設性	c=1 d=7.89335e-12 t=10093
you jiang 	又將	c=1 d=0.00103848 t=10093
you ke neng 	有可能	c=0 d=7.93157e-11 t=10093
you kong 	有空	c=1 d=3.73566e-05 t=10093
you lai 	由來	c=1 d=3.65286e-06 t=10093
you le 	有了	c=3 d=0.557106 t=10093
you lun 	油輪	c=1 d=3.44424e-20 t=10093
you mei you 	有沒有	c=2 d=0.00406639 t=10093
you quan 	有權	c=1 d=2.16124e-08 t=10093
you ran zi de 	悠然自得	c=1 d=1.70594e-19 t=10093
you ren 	有人	c=1 d=1.46657e-05 t=10093
you shen me 	有什麼	c=1 d=9.51715e-07 t=10093
you sheng 	有聲	c=1 d=0.0204453 t=10093
you shi 	優勢	c=1 d=1.45371e-19 t=10093
you shi hou 	有時候	c=1 d=1.2719e-06 t=10093
you shuo 	又說	c=1 d=1.10363e-13 t=10093
you suo 	有所	c=1 d=0.00238156 t=10093
you xi 	遊戲	c=14 d=0.394558 t=10093
you xie 	有些	c=1 d=7.30534e-13 t=10093
you xing 	遊行	c=7 d=1.00986e-07 t=10093
you xing shi wei 	遊行示威	c=1 d=9.85783e-09 t=10093
you yi 	友誼	c=2 d=2.78661e-10 t=10093
you yi 	有一	c=0 d=4.97262e-18 t=10093
you yi 	有意	c=1 d=2.7206e-10 t=10093
you yi ci 	有一次	c=1 d=1.41343e-12 t=10093
you yi ge 	有一個	c=5 d=0.0295997 t=10093
you yong 	有用	c=1 d=0.045275 t=10093
you yong 	游泳	c=1 d=0.0450492 t=10093
you you 	又有	c=2 d=1.16883e-08 t=10093
you you shen me 	又有什麼	c=1 d=1.61828e-16 t=10093
you yu 	有餘	c=1 d=5.74757e-15 t=10093
you yu 	由於	c=2 d=2.33487e-05 t=10093
you zheng 	郵政	c=1 d=3.39711e-05 t=10093
yu 	於	c=15 d=0.000713176 t=10093
yu 	與	c=34 d=1.45666 t=10093
yu 	魚	c=1 d=0.0987662 t=10093
yu ce 	預測	c=0 d=2.87393e-09 t=10093
yu ce shi 	預測是	c=1 d=2.88834e-08 t=10093
yu dao 	遇到	c=1 d=6.2726e-14 t=10093
yu fou 	與否	c=1 d=3.75503e-07 t=10093
yu min 	漁民	c=1 d=1.68897e-19 t=10093
yu sheng 	餘生	c=1 d=0.302704 t=10093
yu shi 	於是	c=5 d=0.00698667 t=10093
yu ta 	與他	c=1 d=7.81481e-12 t=10093
yu wo 	於我	c=0 d=6.1009e-12 t=10093
yu wo er yan 	於我而言	c=1 d=6.13148e-11 t=10093
yu xue fen zhan 	浴血奮戰	c=1 d=1.10059e-10 t=10093
yu yan 	語言	c=2 d=0.017249 t=10093
yu yin 	語音	c=1 d=3.39123e-14 t=10093
yuan 	元	c=1 d=0.369723 t=10093
yuan 	原	c=2 d=0.211189 t=10093
yuan gong 	員工	c=2 d=0.0735879 t=10093
yuan lai 	原來	c=3 d=2.79314e-05 t=10093
yuan li 	原理	c=2 d=0.402524 t=10093
yuan qi 	緣起	c=1 d=0.0261214 t=10093
yuan sheng 	原生	c=2 d=7.72111e-13 t=10093
yuan sheng jia ting 	原生家庭	c=1 d=9.21831e-14 t=10093
yuan shi kai 	袁世凱	c=3 d=0.232995 t=10093
yuan yi 	願意	c=2 d=0.000303688 t=10093
yuan yin 	原因	c=12 d=0.0159642 t=10093
yuan yin 	援引	c=1 d=5.6173e-10 t=10093
yuan yuan 	遠遠	c=1 d=5.3998e-16 t=10093
yuan zhi kong 	緣之空	c=1 d=1.71805e-14 t=10093
yue 	月	c=42 d=4.70525 t=10093
yue bing 	閱兵	c=10 d=6.74125e-10 t=10093
yue di 	月底	c=1 d=4.87084e-09 t=10093
yue ding 	約定	c=6 d=1.11669e-19 t=10093
yue ding su cheng 	約定俗成	c=1 d=5.57865e-17 t=10093
yue du 	閱讀	c=2 d=0.159614 t=10093
yue fen 	月份	c=1 d=2.97883e-18 t=10093
yue lai yue 	越來越	c=3 d=0.0025415 t=10093
yue lai yue chong zhe 	越來越衝着	c=1 d=7.62057e-10 t=10093
yue lai yue duo 	越來越多	c=2 d=0.00558964 t=10093
yue lai yue shao 	越來越少	c=1 d=0.00272578 t=10093
yue mo 	約莫	c=1 d=4.83485e-10 t=10093
yue nan 	越南	c=1 d=1.47392e-05 t=10093
yue ying 	月影	c=2 d=0.0954335 t=10093
yun 	運	c=1 d=1.43553e-18 t=10093
yun 	雲	c=4 d=4.64754e-19 t=10093
yun dong 	運動	c=4 d=0.279431 t=10093
yun fei 	運費	c=1 d=0.00960953 t=10093
yun shu 	運輸	c=1 d=1.50913e-18 t=10093
yun suan 	運算	c=1 d=0.0250972 t=10093
yun xing 	運行	c=1 d=0.0126512 t=10093
yun xu 	允許	c=1 d=7.23019e-10 t=10093
za 	砸	c=1 d=4.5643e-09 t=10093
zai 	仔	c=3 d=1.7962 t=10093
zai 	再	c=3 d=0.0200471 t=10093
zai 	在	c=126 d=4.36997 t=10093
zai ci 	再次	c=2 d=9.18825e-05 t=10093
zai dao 	再到	c=1 d=1.87079e-16 t=10093
zai guo 	再過	c=0 d=8.78544e-08 t=10093
zai guo ji zhou 	再過幾周	c=1 d=8.82948e-07 t=10093
zai guo nei 	在國內	c=1 d=1.14236e-07 t=10093
zai hu 	在乎	c=2 d=0.0366992 t=10093
zai mei guo 	在美國	c=1 d=0.240508 t=10093
zai na 	在哪	c=1 d=8.87978e-15 t=10093
zai quan qiu 	在全球	c=1 d=1.32836e-17 t=10093
zai wei 	在位	c=1 d=3.47767e-16 t=10093
zai wei 	在爲	c=1 d=3.24255e-16 t=10093
zai wo 	在我	c=1 d=3.85479e-09 t=10093
zai wo ge ren 	在我個人	c=1 d=4.06916e-11 t=10093
zai wo kan lai 	在我看來	c=1 d=0.0368832 t=10093
zai xian 	在線	c=2 d=0.800432 t=10093
zai xian kan 	在線看	c=1 d=3.07645e-15 t=10093
zai yi ci 	再一次	c=1 d=8.61001e-05 t=10093
zai yu 	在於	c=3 d=0.00710515 t=10093
zai zhe ge 	在這個	c=1 d=4.00027e-16 t=10093
zan shi 	暫時	c=2 d=0.0172667 t=10093
zan ting 	暫停	c=2 d=1.49761e-07 t=10093
zan zhu 	贊助	c=1 d=0.000312783 t=10093
zang du 	藏獨	c=1 d=3.3138e-07 t=10093
zao 	遭	c=1 d=1.03168e-14 t=10093
zao can 	早餐	c=2 d=1.10494e-18 t=10093
zao cheng 	造成	c=9 d=0.000731007 t=10093
zao chu 	鑿出	c=1 d=2.02206e-19 t=10093
zao dao 	遭到	c=2 d=1.55232e-17 t=10093
zao dian 	早點	c=1 d=0.000103081 t=10093
